Order_ID,Product_ID,Product_Name,Category,Price,Quantity,Order_Date,Shipping_Cost,Region,Total_Sale
A6597,P1390,Professional,Electronics,225.51,3,2024-02-26,10.68,Texas,687.21
A6598,P800,Issue,Electronics,327.77,1,2023-12-15,10.0,Washington,337.77
A6599,P917,New,Home & Kitchen,171.53,2,2024-06-18,3.51,Texas,346.57
A6600,P520,Simple,Home & Kitchen,23.0,2,2024-02-16,2.35,Ohio,48.35
A6601,P708,Understand,Books,411.55,4,2023-12-08,5.78,Illinois,1651.98
A6602,P1205,Take,Books,407.11,1,2024-09-16,9.63,New York,416.74
A6603,P712,Ball,Books,401.22,3,2024-08-25,9.97,Ohio,1213.63
A6604,P1394,Central,Beauty,20.02,4,2025-05-10,9.62,Texas,89.7
A6605,P1169,If,Sports,293.46,2,2023-08-03,6.01,New York,592.93
A6606,P735,Seek,Home & Kitchen,264.56,3,2024-04-14,7.02,New York,800.7
A6607,P1339,Concern,Clothing,451.35,4,2024-05-22,10.94,Texas,1816.34
A6608,P1116,Politics,Books,277.72,1,2024-11-14,10.28,California,288.0
A6609,P1437,During,Beauty,124.2,2,2023-06-15,5.06,Illinois,253.46
A6610,P638,Could,Toys,131.68,5,2025-01-05,12.88,California,671.28
A6611,P1336,Woman,Beauty,241.47,1,2023-09-03,8.79,Texas,250.26
A6612,P1048,Yourself,Electronics,441.4,2,2024-09-20,11.12,Florida,893.92
A6613,P1196,Anyone,Beauty,328.24,3,2024-01-04,7.32,Texas,992.04
A6614,P1006,Change,Clothing,84.42,3,2023-12-29,5.44,Texas,258.7
A6615,P831,How,Home & Kitchen,245.07,5,2024-04-25,7.82,Ohio,1233.17
A6616,P780,Stand,Electronics,107.1,3,2023-07-06,8.49,Texas,329.79
A6617,P1147,Provide,Toys,459.8,3,2024-02-25,7.92,Texas,1387.32
A6618,P856,Hospital,Home & Kitchen,312.16,5,2025-02-19,13.5,New York,1574.3
A6619,P830,Yet,Toys,329.01,4,2024-07-30,6.94,Washington,1322.98
A6620,P1049,Event,Beauty,91.17,1,2024-03-30,8.69,Texas,99.86
A6621,P619,Truth,Beauty,25.45,1,2025-03-05,11.24,New York,36.69
A6622,P1330,Charge,Clothing,156.69,5,2023-12-09,8.28,California,791.73
A6623,P815,Light,Home & Kitchen,138.36,4,2025-01-05,7.1,New York,560.54
A6624,P1290,Research,Clothing,461.16,4,2025-03-12,1.64,California,1846.28
A6625,P1409,Type,Sports,28.04,3,2025-01-28,1.52,Texas,85.64
A6626,P1121,Word,Clothing,30.61,1,2023-06-08,13.83,New York,44.44
A6627,P531,There,Home & Kitchen,186.25,3,2023-11-30,5.32,California,564.07
A6628,P771,Whom,Books,419.53,1,2024-02-27,2.81,Texas,422.34
A6629,P614,Form,Books,419.01,3,2023-07-21,9.06,Illinois,1266.09
A6630,P940,Write,Books,298.86,2,2024-10-17,10.08,Ohio,607.8
A6631,P1460,Across,Toys,481.13,1,2024-07-08,5.69,Texas,486.82
A6632,P555,Build,Sports,199.9,3,2024-01-28,3.73,Washington,603.43
A6633,P898,Agreement,Books,201.35,4,2023-10-10,4.05,New York,809.45
A6634,P1298,Space,Beauty,407.04,2,2023-12-16,7.8,Washington,821.88
A6635,P916,Of,Toys,139.83,3,2024-09-02,2.87,New York,422.36
A6636,P987,You,Home & Kitchen,100.97,3,2023-11-20,10.27,New York,313.18
A6637,P945,Game,Clothing,428.75,1,2024-03-22,3.69,Texas,432.44
A6638,P1043,Rock,Clothing,281.73,3,2025-03-17,5.58,California,850.77
A6639,P1316,Reflect,Books,495.16,4,2023-12-21,3.91,Texas,1984.55
A6640,P938,Picture,Clothing,110.09,1,2024-06-13,4.32,Washington,114.41
A6641,P814,Tree,Clothing,424.38,1,2024-03-28,14.94,New York,439.32
A6642,P1221,Growth,Sports,258.25,4,2024-03-11,13.22,Washington,1046.22
A6643,P1327,Tv,Electronics,472.23,4,2024-01-04,2.32,Florida,1891.24
A6644,P1370,Score,Clothing,497.92,5,2023-12-21,9.7,Illinois,2499.3
A6645,P697,Exactly,Books,9.4,3,2024-01-12,14.85,Washington,43.05
A6646,P1438,Board,Sports,327.6,4,2024-10-07,4.65,California,1315.05
A6647,P609,Whether,Clothing,158.38,4,2023-10-05,13.59,Florida,647.11
A6648,P537,Enough,Home & Kitchen,127.22,3,2024-01-08,2.96,Ohio,384.62
A6649,P754,Notice,Electronics,90.56,4,2025-03-11,14.28,Ohio,376.52
A6650,P1155,Point,Beauty,11.13,2,2025-03-01,12.66,Florida,34.92
A6651,P1041,Record,Clothing,303.95,2,2024-07-22,7.51,New York,615.41
A6652,P1135,Upon,Sports,223.77,1,2024-04-01,3.41,Illinois,227.18
A6653,P694,Rule,Home & Kitchen,138.39,3,2024-10-11,1.7,New York,416.87
A6654,P1424,Politics,Beauty,467.22,4,2025-02-01,13.53,California,1882.41
A6655,P884,Figure,Books,178.57,1,2023-12-26,1.53,California,180.1
A6656,P1162,Rise,Toys,84.55,4,2024-05-10,12.66,Ohio,350.86
A6657,P755,May,Toys,407.45,3,2024-01-26,4.85,Illinois,1227.2
A6658,P1202,Office,Home & Kitchen,208.01,1,2023-07-12,11.84,Illinois,219.85
A6659,P676,Space,Beauty,107.76,2,2023-09-19,5.52,Illinois,221.04
A6660,P1167,Feel,Clothing,86.24,5,2024-11-05,13.32,Washington,444.52
A6661,P1011,Whether,Home & Kitchen,369.36,1,2023-08-18,4.63,Washington,373.99
A6662,P1059,Future,Books,430.56,3,2025-03-11,6.19,California,1297.87
A6663,P1164,How,Electronics,126.81,2,2023-11-04,8.31,Washington,261.93
A6664,P1269,Find,Books,240.16,5,2024-03-08,8.26,Washington,1209.06
A6665,P965,Experience,Beauty,209.04,4,2024-08-30,10.07,Florida,846.23
A6666,P1314,For,Books,395.59,4,2024-12-03,6.8,Texas,1589.16
A6667,P522,Century,Sports,445.72,1,2024-08-07,9.73,New York,455.45
A6668,P1259,Social,Home & Kitchen,493.28,3,2025-03-08,10.85,Ohio,1490.69
A6669,P781,Attorney,Sports,352.36,1,2025-03-26,14.26,Washington,366.62
A6670,P1239,Hot,Toys,72.14,2,2024-10-19,1.71,Ohio,145.99
A6671,P921,Stuff,Toys,390.13,3,2023-09-04,5.04,Texas,1175.43
A6672,P607,See,Books,73.71,1,2024-06-22,4.77,Washington,78.48
A6673,P1406,Model,Electronics,313.62,2,2023-07-17,3.15,Illinois,630.39
A6674,P815,Work,Toys,366.84,1,2024-03-18,14.68,Washington,381.52
A6675,P1395,Culture,Toys,349.12,1,2024-10-03,3.71,New York,352.83
A6676,P809,Money,Toys,224.69,5,2024-01-14,0.81,California,1124.26
A6677,P1489,Bring,Books,298.4,3,2023-07-18,13.78,California,908.98
A6678,P1012,His,Beauty,472.03,1,2025-04-24,6.05,California,478.08
A6679,P1366,Other,Electronics,350.69,5,2025-04-22,14.58,Illinois,1768.03
A6680,P725,Character,Electronics,270.33,5,2024-06-05,8.59,Texas,1360.24
A6681,P1229,Others,Home & Kitchen,162.46,4,2024-08-27,4.66,Ohio,654.5
A6682,P697,Bill,Electronics,289.14,5,2023-08-16,9.93,California,1455.63
A6683,P1150,Foreign,Clothing,265.66,1,2025-01-31,7.98,Illinois,273.64
A6684,P971,Beautiful,Home & Kitchen,382.53,3,2024-12-13,4.43,California,1152.02
A6685,P1246,Blue,Toys,238.88,5,2025-04-03,6.17,Florida,1200.57
A6686,P882,Particularly,Books,77.76,5,2024-11-18,10.37,Washington,399.17
A6687,P1028,Talk,Clothing,486.05,4,2025-01-09,4.33,Texas,1948.53
A6688,P891,Attention,Beauty,315.69,4,2025-01-01,3.56,Washington,1266.32
A6689,P1017,Effort,Sports,97.95,5,2025-05-02,14.13,California,503.88
A6690,P1002,Piece,Beauty,92.71,3,2024-01-28,12.64,Illinois,290.77
A6691,P1416,Agent,Home & Kitchen,76.32,3,2023-07-01,14.83,Washington,243.79
A6692,P1075,Both,Toys,452.06,1,2023-11-22,8.92,Illinois,460.98
A6693,P671,Side,Home & Kitchen,472.48,3,2023-05-31,2.54,Ohio,1419.98
A6694,P1083,Republican,Books,190.71,2,2025-02-07,2.24,Florida,383.66
A6695,P1081,Shake,Electronics,329.77,4,2023-10-05,6.82,Ohio,1325.9
A6696,P975,Worry,Clothing,450.6,2,2023-07-10,12.01,Florida,913.21
A6697,P626,Sell,Home & Kitchen,49.42,3,2024-12-26,14.86,Illinois,163.12
A6698,P1079,Newspaper,Electronics,419.47,3,2025-05-09,3.75,Florida,1262.16
A6699,P1260,Face,Home & Kitchen,373.26,1,2023-07-17,6.13,California,379.39
A6700,P1271,Senior,Electronics,261.0,3,2023-09-04,3.08,Washington,786.08
A6701,P865,Wrong,Clothing,452.95,2,2024-10-18,14.85,Washington,920.75
A6702,P829,If,Sports,421.2,2,2023-12-24,12.24,Washington,854.64
A6703,P1283,Responsibility,Home & Kitchen,306.75,2,2025-01-07,7.39,Ohio,620.89
A6704,P1412,Project,Books,360.09,4,2025-02-25,12.44,New York,1452.8
A6705,P919,Water,Beauty,78.43,2,2023-12-05,14.18,Texas,171.04
A6706,P950,Director,Sports,221.34,3,2023-09-21,14.09,Ohio,678.11
A6707,P1462,Yard,Home & Kitchen,337.37,4,2024-01-02,12.85,Florida,1362.33
A6708,P746,Easy,Toys,267.14,1,2024-10-11,13.08,Washington,280.22
A6709,P1038,Act,Sports,423.86,2,2024-11-09,8.7,California,856.42
A6710,P814,Collection,Home & Kitchen,440.73,1,2023-05-20,8.36,California,449.09
A6711,P1368,Mr,Toys,29.87,1,2023-12-24,14.23,Ohio,44.1
A6712,P857,Official,Electronics,184.79,3,2023-09-23,10.59,Florida,564.96
A6713,P1252,Whom,Beauty,382.08,1,2024-09-02,1.23,New York,383.31
A6714,P924,City,Electronics,166.1,2,2025-04-11,4.21,Texas,336.41
A6715,P715,Push,Books,120.12,3,2024-10-03,10.28,New York,370.64
A6716,P1053,Difference,Toys,343.46,1,2025-04-21,10.99,New York,354.45
A6717,P1011,Ask,Clothing,30.76,1,2023-09-08,0.47,Washington,31.23
A6718,P582,Television,Sports,45.57,3,2024-11-26,4.8,Washington,141.51
A6719,P1231,Accept,Sports,195.72,4,2024-06-08,2.21,New York,785.09
A6720,P809,If,Home & Kitchen,153.46,1,2024-01-05,11.23,Florida,164.69
A6721,P559,Pattern,Books,178.6,1,2024-05-26,6.31,Ohio,184.91
A6722,P547,Guess,Home & Kitchen,353.95,3,2023-06-05,6.79,Illinois,1068.64
A6723,P980,Concern,Home & Kitchen,362.96,1,2023-08-07,3.3,Texas,366.26
A6724,P561,Catch,Home & Kitchen,34.24,4,2023-06-07,5.21,Ohio,142.17
A6725,P813,Memory,Home & Kitchen,361.28,5,2025-02-23,2.81,Texas,1809.21
A6726,P1208,Current,Electronics,183.31,5,2024-10-09,5.13,Illinois,921.68
A6727,P860,Almost,Electronics,179.75,1,2023-06-21,4.46,California,184.21
A6728,P1125,Least,Clothing,268.2,5,2024-11-29,5.84,California,1346.84
A6729,P588,Manager,Clothing,258.29,1,2024-11-09,10.8,Washington,269.09
A6730,P1146,Family,Beauty,431.21,4,2024-05-08,11.21,Illinois,1736.05
A6731,P983,Mrs,Sports,240.14,5,2024-01-06,13.28,Illinois,1213.98
A6732,P1161,Enjoy,Home & Kitchen,41.78,2,2023-12-16,7.34,Washington,90.9
A6733,P702,Live,Home & Kitchen,294.19,4,2024-10-24,9.72,Ohio,1186.48
A6734,P1145,Tell,Sports,31.91,1,2024-08-03,6.95,Ohio,38.86
A6735,P1492,Without,Books,243.71,5,2023-12-27,2.26,Florida,1220.81
A6736,P925,Newspaper,Clothing,80.04,2,2024-10-14,9.38,Florida,169.46
A6737,P880,Study,Toys,182.39,2,2025-04-10,3.95,Florida,368.73
A6738,P1491,Everyone,Clothing,23.67,4,2023-06-17,11.21,New York,105.89
A6739,P994,Contain,Beauty,408.39,4,2024-09-05,14.23,New York,1647.79
A6740,P504,Focus,Home & Kitchen,357.85,2,2025-04-25,14.02,California,729.72
A6741,P765,Pm,Sports,406.3,1,2024-11-22,9.69,New York,415.99
A6742,P1211,Professor,Home & Kitchen,62.37,1,2023-08-10,1.87,Washington,64.24
A6743,P1118,Statement,Sports,350.36,5,2024-05-19,0.17,Illinois,1751.97
A6744,P520,Hundred,Electronics,486.91,2,2024-11-21,11.04,New York,984.86
A6745,P505,Reason,Home & Kitchen,132.54,2,2025-01-16,2.13,Texas,267.21
A6746,P863,Pretty,Home & Kitchen,311.83,4,2024-08-30,10.05,Illinois,1257.37
A6747,P1259,Star,Sports,250.55,5,2024-02-07,2.52,Ohio,1255.27
A6748,P750,Read,Books,59.14,5,2024-05-01,14.76,California,310.46
A6749,P1387,Film,Beauty,429.85,2,2024-12-08,13.58,Washington,873.28
A6750,P1126,Sense,Electronics,138.39,4,2024-01-23,8.98,Ohio,562.54
A6751,P722,Staff,Books,450.86,3,2023-09-14,5.43,New York,1358.01
A6752,P1024,Former,Toys,496.93,2,2025-03-16,1.64,Washington,995.5
A6753,P1050,Blood,Sports,68.89,2,2024-06-28,0.45,Ohio,138.23
A6754,P1154,Why,Toys,165.19,3,2024-01-15,12.11,California,507.68
A6755,P1093,Indicate,Books,283.7,1,2024-07-28,1.62,Texas,285.32
A6756,P559,Message,Beauty,129.08,1,2023-05-25,3.01,Florida,132.09
A6757,P1223,Remember,Electronics,354.3,2,2024-09-08,14.43,Florida,723.03
A6758,P1288,Let,Sports,199.94,1,2024-06-01,10.78,Florida,210.72
A6759,P1229,Carry,Sports,116.45,3,2024-07-05,6.09,Ohio,355.44
A6760,P1330,Recent,Toys,198.85,3,2023-11-06,2.14,Ohio,598.69
A6761,P604,Class,Toys,190.96,3,2025-03-22,4.63,California,577.51
A6762,P560,Mouth,Clothing,377.56,1,2025-01-16,14.4,New York,391.96
A6763,P1271,Leave,Toys,392.46,2,2024-07-22,6.47,Washington,791.39
A6764,P983,By,Home & Kitchen,46.13,5,2024-03-25,11.96,Illinois,242.61
A6765,P681,Realize,Electronics,120.13,1,2024-12-27,4.06,Illinois,124.19
A6766,P1238,Design,Toys,97.0,5,2024-03-24,14.49,Ohio,499.49
A6767,P1258,Attention,Clothing,421.8,1,2024-07-15,3.5,California,425.3
A6768,P892,Thing,Electronics,212.99,5,2024-06-23,9.35,California,1074.3
A6769,P1496,Magazine,Beauty,147.24,5,2024-09-15,3.26,Illinois,739.46
A6770,P1239,Reality,Sports,127.59,4,2023-09-22,1.42,Florida,511.78
A6771,P529,Involve,Clothing,347.09,3,2023-11-16,5.24,Illinois,1046.51
A6772,P907,Fund,Beauty,318.54,5,2024-11-03,3.16,Florida,1595.86
A6773,P1039,Color,Home & Kitchen,205.08,3,2025-04-18,6.68,California,621.92
A6774,P1190,Cultural,Toys,450.72,1,2024-10-02,11.44,Florida,462.16
A6775,P813,Feeling,Home & Kitchen,291.89,3,2024-09-07,5.87,Texas,881.54
A6776,P752,Purpose,Electronics,58.73,3,2023-12-22,13.33,Texas,189.52
A6777,P701,If,Sports,478.67,5,2023-12-22,9.91,Illinois,2403.26
A6778,P1089,Enter,Home & Kitchen,216.52,4,2024-09-02,4.09,California,870.17
A6779,P1190,Training,Books,204.66,3,2024-12-29,0.6,New York,614.58
A6780,P1491,School,Home & Kitchen,295.26,2,2024-12-22,7.42,California,597.94
A6781,P1285,Certainly,Toys,112.04,4,2025-04-27,2.71,Texas,450.87
A6782,P1158,Attorney,Home & Kitchen,6.06,5,2024-11-05,3.41,Washington,33.71
A6783,P936,Message,Toys,93.72,3,2023-08-07,12.48,Washington,293.64
A6784,P851,Season,Electronics,286.9,3,2023-06-27,1.66,California,862.36
A6785,P1032,He,Beauty,411.77,2,2024-02-03,14.79,Texas,838.33
A6786,P554,Whom,Sports,253.3,4,2023-07-11,10.64,New York,1023.84
A6787,P957,Especially,Home & Kitchen,332.68,5,2023-10-20,7.03,Illinois,1670.43
A6788,P641,Yeah,Books,476.31,2,2024-03-13,11.2,Texas,963.82
A6789,P545,Could,Toys,14.71,5,2024-04-21,8.68,New York,82.23
A6790,P861,Ten,Books,107.63,5,2023-12-13,5.75,Florida,543.9
A6791,P509,Race,Toys,223.58,1,2025-01-05,14.58,Texas,238.16
A6792,P1228,American,Clothing,170.29,5,2024-03-14,5.13,New York,856.58
A6793,P819,Room,Beauty,446.01,3,2025-01-09,5.57,New York,1343.6
A6794,P1436,Floor,Electronics,193.58,1,2023-09-05,11.51,Washington,205.09
A6795,P1194,Somebody,Sports,217.79,5,2023-08-11,1.57,California,1090.52
A6796,P1024,Power,Home & Kitchen,31.26,1,2025-01-19,14.19,Illinois,45.45
A6797,P757,Ground,Sports,290.23,3,2024-12-07,4.9,California,875.59
A6798,P604,Of,Electronics,23.02,2,2024-08-25,13.42,California,59.46
A6799,P638,Wrong,Sports,312.57,2,2024-12-26,12.39,Florida,637.53
A6800,P729,Lawyer,Home & Kitchen,367.89,2,2024-11-03,6.14,Washington,741.92
A6801,P1345,By,Clothing,355.57,4,2025-02-05,5.29,Texas,1427.57
A6802,P1396,Seem,Clothing,61.02,1,2024-04-12,2.67,Texas,63.69
A6803,P1068,Paper,Books,100.24,3,2024-11-18,7.33,Texas,308.05
A6804,P1342,Green,Toys,353.74,4,2024-05-10,4.75,Florida,1419.71
A6805,P579,Bank,Electronics,493.75,2,2023-09-05,5.4,Washington,992.9
A6806,P1378,Four,Toys,343.06,2,2024-05-25,13.37,Texas,699.49
A6807,P1167,Even,Clothing,98.8,2,2023-05-16,10.68,California,208.28
A6808,P994,Item,Beauty,281.85,3,2025-04-01,12.41,Texas,857.96
A6809,P1063,Too,Beauty,133.41,2,2024-01-16,5.96,California,272.78
A6810,P876,Yes,Clothing,79.44,3,2024-06-06,7.19,Ohio,245.51
A6811,P704,Thing,Beauty,312.75,4,2024-09-01,11.89,Washington,1262.89
A6812,P1480,Small,Electronics,60.12,3,2024-08-14,0.11,Washington,180.47
A6813,P782,State,Beauty,474.8,5,2024-04-02,6.24,Ohio,2380.24
A6814,P742,Century,Toys,374.35,4,2024-06-12,1.76,Ohio,1499.16
A6815,P982,President,Electronics,216.43,5,2023-09-15,0.03,Texas,1082.18
A6816,P626,Perhaps,Books,237.02,3,2024-02-24,4.17,Texas,715.23
A6817,P536,They,Clothing,489.55,3,2024-03-09,4.19,Florida,1472.84
A6818,P1377,One,Clothing,185.3,1,2023-11-13,4.6,Illinois,189.9
A6819,P976,Ago,Electronics,404.66,3,2024-04-09,6.45,Ohio,1220.43
A6820,P1004,Pattern,Beauty,97.81,4,2024-11-03,13.75,Florida,404.99
A6821,P1123,Four,Books,51.05,2,2024-09-04,7.58,Florida,109.68
A6822,P848,Population,Home & Kitchen,119.29,1,2025-01-04,1.4,Ohio,120.69
A6823,P755,Certainly,Beauty,318.5,1,2025-01-30,14.77,Texas,333.27
A6824,P1096,Successful,Sports,208.12,3,2024-03-19,13.18,Ohio,637.54
A6825,P1252,Everybody,Sports,365.77,5,2024-11-08,14.41,New York,1843.26
A6826,P1075,Western,Electronics,379.82,3,2024-11-09,10.09,Washington,1149.55
A6827,P1179,Against,Sports,159.17,5,2024-03-24,4.56,Florida,800.41
A6828,P970,Left,Home & Kitchen,439.91,5,2023-06-22,11.81,Florida,2211.36
A6829,P1202,Offer,Home & Kitchen,396.11,3,2023-09-20,6.29,Washington,1194.62
A6830,P1058,Population,Home & Kitchen,479.58,2,2024-12-25,1.18,Ohio,960.34
A6831,P1376,Least,Beauty,56.07,4,2024-08-17,13.04,Ohio,237.32
A6832,P1101,Material,Sports,21.55,2,2024-06-02,11.29,Ohio,54.39
A6833,P745,Own,Books,382.4,1,2024-02-23,14.3,Washington,396.7
A6834,P665,Yard,Books,201.44,4,2023-07-02,6.39,Ohio,812.15
A6835,P541,Know,Home & Kitchen,321.56,4,2025-04-14,2.73,Florida,1288.97
A6836,P815,Test,Electronics,319.29,2,2024-12-23,3.56,Texas,642.14
A6837,P1228,Speech,Toys,99.56,2,2024-12-11,8.15,California,207.27
A6838,P1373,Base,Beauty,99.65,5,2024-09-15,1.61,Illinois,499.86
A6839,P1085,Happen,Clothing,43.97,1,2024-06-18,8.94,Illinois,52.91
A6840,P624,Feel,Home & Kitchen,288.99,1,2024-08-12,14.09,California,303.08
A6841,P847,Capital,Clothing,394.01,5,2024-02-21,12.09,Ohio,1982.14
A6842,P619,Place,Sports,315.82,5,2023-12-05,11.19,Washington,1590.29
A6843,P1184,Establish,Electronics,249.9,3,2023-06-27,13.1,New York,762.8
A6844,P970,Public,Beauty,471.72,1,2023-06-08,12.1,New York,483.82
A6845,P889,Lay,Books,263.29,2,2024-05-23,14.7,Texas,541.28
A6846,P851,Enter,Books,377.41,1,2024-12-04,13.14,Washington,390.55
A6847,P634,Or,Sports,433.55,2,2025-01-01,0.84,Florida,867.94
A6848,P850,Charge,Clothing,82.03,5,2023-11-09,5.17,Illinois,415.32
A6849,P1007,Big,Beauty,432.53,1,2023-07-02,1.08,California,433.61
A6850,P843,Available,Beauty,46.94,5,2024-07-04,8.29,Washington,242.99
A6851,P1460,Behind,Home & Kitchen,35.84,2,2023-11-14,5.1,Washington,76.78
A6852,P859,Agree,Clothing,265.62,1,2024-12-14,1.07,Ohio,266.69
A6853,P610,Short,Beauty,455.11,1,2025-02-16,6.12,Washington,461.23
A6854,P1334,Morning,Electronics,53.33,2,2024-07-18,0.41,Florida,107.07
A6855,P1273,Summer,Sports,241.95,1,2024-08-02,13.84,Ohio,255.79
A6856,P518,Leader,Beauty,476.26,2,2023-08-28,11.08,New York,963.6
A6857,P1163,Eye,Beauty,302.06,5,2025-01-22,2.25,Florida,1512.55
A6858,P1155,Exactly,Beauty,103.56,5,2025-01-11,1.62,California,519.42
A6859,P1143,Free,Books,491.66,2,2024-03-08,10.66,Ohio,993.98
A6860,P563,Inside,Clothing,269.88,5,2024-06-03,10.51,California,1359.91
A6861,P537,Responsibility,Toys,441.74,3,2023-08-07,11.65,New York,1336.87
A6862,P576,Measure,Clothing,209.66,1,2023-06-29,12.37,Washington,222.03
A6863,P694,Evening,Electronics,326.29,2,2025-03-25,6.24,California,658.82
A6864,P1379,They,Electronics,221.57,4,2024-06-25,0.99,Illinois,887.27
A6865,P625,Of,Clothing,142.87,3,2024-04-04,0.37,California,428.98
A6866,P906,City,Sports,236.9,1,2024-03-11,12.35,Washington,249.25
A6867,P1360,War,Clothing,474.7,5,2025-02-17,13.0,New York,2386.5
A6868,P1268,Father,Clothing,491.24,2,2023-07-10,1.66,Florida,984.14
A6869,P608,Computer,Toys,296.69,4,2025-01-22,2.72,Washington,1189.48
A6870,P814,Language,Home & Kitchen,234.72,2,2025-03-25,0.41,Washington,469.85
A6871,P1432,Citizen,Electronics,271.01,1,2024-08-13,6.12,Ohio,277.13
A6872,P1088,Most,Beauty,18.14,5,2023-10-27,2.12,New York,92.82
A6873,P1076,Base,Books,195.93,4,2024-01-17,11.49,New York,795.21
A6874,P1018,Rest,Home & Kitchen,61.32,2,2024-05-06,13.13,New York,135.77
A6875,P1109,Tonight,Clothing,102.5,4,2024-01-29,6.95,New York,416.95
A6876,P879,World,Sports,48.32,5,2023-07-29,11.61,Florida,253.21
A6877,P628,Contain,Beauty,458.43,4,2025-04-24,2.49,Illinois,1836.21
A6878,P895,Step,Sports,155.98,3,2025-01-01,7.99,Ohio,475.93
A6879,P917,Owner,Toys,126.52,1,2025-04-15,0.49,Texas,127.01
A6880,P907,Machine,Home & Kitchen,386.15,1,2025-04-24,10.61,Florida,396.76
A6881,P1356,Issue,Sports,334.59,2,2024-09-21,5.55,California,674.73
A6882,P1399,Try,Electronics,170.83,3,2025-02-10,7.6,Washington,520.09
A6883,P622,Itself,Sports,472.72,5,2025-04-28,7.76,Ohio,2371.36
A6884,P605,Place,Toys,328.54,2,2024-11-26,2.91,Texas,659.99
A6885,P569,Likely,Beauty,133.95,4,2024-03-11,2.89,Washington,538.69
A6886,P832,Throughout,Beauty,27.34,2,2024-05-10,5.29,New York,59.97
A6887,P1008,Quality,Books,292.16,4,2024-08-23,3.43,Texas,1172.07
A6888,P1155,Kitchen,Beauty,494.96,3,2023-11-14,7.37,Washington,1492.25
A6889,P612,Perhaps,Home & Kitchen,67.32,3,2023-10-31,13.36,Ohio,215.32
A6890,P901,Change,Electronics,483.15,3,2024-08-20,7.52,Texas,1456.97
A6891,P609,Fly,Clothing,81.29,2,2024-05-23,6.51,New York,169.09
A6892,P1383,Worker,Toys,476.03,5,2024-02-07,12.4,Florida,2392.55
A6893,P1246,Maybe,Books,36.15,4,2023-08-26,5.77,Ohio,150.37
A6894,P1362,Cost,Clothing,84.47,2,2024-06-20,10.67,Florida,179.61
A6895,P1246,The,Electronics,408.51,3,2024-03-13,11.72,Texas,1237.25
A6896,P1208,No,Beauty,386.17,2,2024-04-13,6.48,California,778.82
A6897,P1267,Practice,Home & Kitchen,407.27,4,2024-05-01,3.19,Ohio,1632.27
A6898,P1221,Begin,Electronics,161.5,2,2025-02-04,2.58,Illinois,325.58
A6899,P999,Push,Toys,421.3,4,2024-04-04,7.83,Texas,1693.03
A6900,P1343,Radio,Beauty,280.04,2,2025-01-24,7.48,New York,567.56
A6901,P1317,Situation,Beauty,258.12,2,2024-05-07,13.27,Illinois,529.51
A6902,P1181,Here,Beauty,298.64,3,2024-05-02,3.02,Texas,898.94
A6903,P845,Little,Toys,347.81,5,2025-05-05,11.88,Texas,1750.93
A6904,P1441,Simple,Beauty,227.5,1,2024-12-15,8.19,Florida,235.69
A6905,P765,Factor,Sports,410.36,4,2024-08-17,7.77,Ohio,1649.21
A6906,P1024,Them,Sports,228.56,5,2024-10-27,8.06,Ohio,1150.86
A6907,P901,Rule,Toys,131.62,4,2024-03-26,4.46,Washington,530.94
A6908,P989,Air,Clothing,235.45,4,2025-04-20,5.03,Texas,946.83
A6909,P1203,Write,Clothing,427.98,2,2025-02-13,14.98,New York,870.94
A6910,P1151,Lose,Books,53.52,3,2025-03-18,3.83,Florida,164.39
A6911,P1038,Successful,Toys,57.78,4,2024-09-14,12.8,Texas,243.92
A6912,P606,Military,Clothing,163.01,4,2023-11-19,6.74,Texas,658.78
A6913,P1496,First,Toys,362.58,4,2023-07-22,10.29,Washington,1460.61
A6914,P733,Central,Home & Kitchen,363.36,4,2025-04-22,3.47,Texas,1456.91
A6915,P689,Management,Toys,79.37,3,2024-07-14,7.38,Florida,245.49
A6916,P728,Change,Clothing,140.21,3,2023-08-17,0.02,Florida,420.65
A6917,P553,Next,Sports,284.69,4,2025-03-10,11.66,Illinois,1150.42
A6918,P1169,Customer,Beauty,35.19,1,2025-03-16,12.13,New York,47.32
A6919,P1257,Yet,Beauty,36.26,3,2023-09-17,9.77,Washington,118.55
A6920,P1311,Growth,Sports,183.41,1,2024-02-27,7.84,California,191.25
A6921,P1421,Billion,Books,131.41,2,2024-11-17,10.99,Washington,273.81
A6922,P1198,Nothing,Toys,155.94,3,2024-04-18,3.35,New York,471.17
A6923,P1450,So,Toys,99.53,5,2024-08-07,3.76,Ohio,501.41
A6924,P505,Employee,Toys,469.91,5,2024-08-22,11.7,Washington,2361.25
A6925,P1192,Top,Toys,118.52,5,2024-10-30,7.07,Texas,599.67
A6926,P1291,Foot,Clothing,481.14,5,2025-03-03,14.52,Illinois,2420.22
